t, s,liquid,p512,sp33,ntm2
,p512,sp33,ntm2,liquid
419.60,282.99
419.80,282.30
420.00,281.65
420.20,281.05
420.40,280.48
420.60,279.96
420.80,279.48
421.00,279.03
421.20,278.61
421.40,278.23
421.60,277.87
421.80,277.54
422.00,277.24
422.20,276.97
422.40,276.72
422.60,276.49
422.80,276.29
423.00,276.11
423.20,275.94
423.40,275.80
423.60,275.67
423.80,275.56
424.00,275.47
424.20,275.40
424.40,275.34
424.60,275.30
424.80,275.28
425.00,275.27
Time: 29.700 sec
x, mm,T, K
400.00,2249.78
400.20,2234.28
400.40,2218.52
400.60,2202.51
400.80,2186.22
401.00,2169.65
401.20,2152.79
401.40,2135.62
401.60,2118.13
401.80,2100.31
402.00,2082.11
402.20,2063.48
402.40,2044.40
402.60,2024.81
402.80,2004.70
403.00,1984.00
403.20,1962.67
403.40,1940.63
403.60,1917.82
403.80,1894.14
404.00,1869.47
404.20,1843.65
404.40,1816.48
404.60,1787.74
404.80,1757.23
405.00,1724.56
405.20,1689.10
405.40,1649.82
405.60,1604.78
405.80,1549.35
406.00,1469.96
406.20,1375.58
406.40,1264.19
406.60,1125.38
406.80,984.98
407.00,861.30
407.20,761.10
407.40,690.83
407.60,637.62
407.80,594.67
408.00,557.88
408.20,525.41
408.40,496.39
408.60,470.16
408.80,446.22
409.00,424.18
409.20,403.70
409.40,384.36
409.60,365.67
409.80,347.50
410.00,329.72
410.10,329.37
410.20,329.02
410.30,328.68
410.40,328.34
410.50,328.02
410.60,327.70
410.70,327.39
410.80,327.08
410.90,326.78
411.00,326.49
411.10,326.21
411.20,325.93
411.30,325.66
411.40,325.40
411.50,325.15
411.60,324.90
411.70,324.66
411.80,324.43
411.90,324.20
412.00,323.98
412.10,323.77
412.20,323.56
412.30,323.36
412.40,323.17
412.50,322.98
412.60,322.81
412.70,322.63
412.80,322.47
412.90,322.31
413.00,322.16
413.10,322.02
413.20,321.88
413.30,321.75
413.40,321.62
413.50,321.51
413.60,321.40
413.70,321.29
413.80,321.19
413.90,321.10
414.00,321.02
414.10,320.94
414.20,320.87
414.30,320.81
414.40,320.75
414.50,320.70
414.60,320.66
414.70,320.62
414.80,320.59
414.90,320.57
415.00,320.55
415.20,317.68
415.40,314.96
415.60,312.39
415.80,309.96
416.00,307.67
416.20,305.50
416.40,303.46
416.60,301.53
416.80,299.72
417.00,298.00
417.20,296.39
417.40,294.87
417.60,293.44
417.80,292.09
418.00,290.82
418.20,289.63
418.40,288.52
418.60,287.47
418.80,286.48
419.00,285.56
419.20,284.70
419.40,283.89
419.60,283.14
419.80,282.44
420.00,281.78
420.20,281.17
420.40,280.60
420.60,280.07
420.80,279.58
421.00,279.12
421.20,278.70
421.40,278.31
421.60,277.95
421.80,277.62
422.00,277.32
422.20,277.04
422.40,276.79
422.60,276.56
422.80,276.35
423.00,276.16
423.20,276.00
423.40,275.85
423.60,275.72
423.80,275.61
424.00,275.52
424.20,275.45
424.40,275.39
424.60,275.35
424.80,275.33
425.00,275.32
Time: 29.800 sec
x, mm,T, K
400.00,2249.86
400.20,2234.39
400.40,2218.66
400.60,2202.67
400.80,2186.41
401.00,2169.88
401.20,2153.05
401.40,2135.91
401.60,2118.46
401.80,2100.68
402.00,2082.52
402.20,2063.93
402.40,2044.88
402.60,2025.35
402.80,2005.28
403.00,1984.63
403.20,1963.35
403.40,1941.38
403.60,1918.64
403.80,1895.03
404.00,1870.43
404.20,1844.70
404.40,1817.65
404.60,1789.02
404.80,1758.65
405.00,1726.14
405.20,1690.89
405.40,1651.90
405.60,1607.30
405.80,1552.75
406.00,1474.80
406.20,1381.27
406.40,1271.48
406.60,1133.83
406.80,993.21
407.00,868.31
407.20,766.38
407.40,694.66
407.60,640.62
407.80,597.15
408.00,560.03
408.20,527.29
408.40,498.04
408.60,471.61
408.80,447.49
409.00,425.29
409.20,404.68
409.40,385.22
409.60,366.43
409.80,348.15
410.00,330.28
410.10,329.92
410.20,329.57
410.30,329.22
410.40,328.89
410.50,328.56
410.60,328.24
410.70,327.93
410.80,327.62
410.90,327.32
411.00,327.03
411.10,326.74
411.20,326.46
411.30,326.19
411.40,325.93
411.50,325.67
411.60,325.42
411.70,325.18
411.80,324.95
411.90,324.72
412.00,324.50
412.10,324.28
412.20,324.08
412.30,323.88
412.40,323.68
412.50,323.50
412.60,323.32
412.70,323.14
412.80,322.98
412.90,322.82
413.00,322.67
413.10,322.52
413.20,322.38
413.30,322.25
413.40,322.13
413.50,322.01
413.60,321.90
413.70,321.79
413.80,321.70
413.90,321.61
414.00,321.52
414.10,321.44
414.20,321.37
414.30,321.31
414.40,321.25
414.50,321.20
414.60,321.16
414.70,321.12
414.80,321.09
414.90,321.07
415.00,321.05
415.20,318.15
415.40,315.41
415.60,312.82
415.80,310.37
416.00,308.06
416.20,305.87
416.40,303.81
416.60,301.87
416.80,300.03
417.00,298.31
417.20,296.68
417.40,295.14
417.60,293.69
417.80,292.33
418.00,291.05
418.20,289.85
418.40,288.72
418.60,287.66
418.80,286.67
419.00,285.74
419.20,284.87
419.40,284.05
419.60,283.29
419.80,282.58
420.00,281.91
420.20,281.29
420.40,280.72
420.60,280.18
420.80,279.68
421.00,279.22
421.20,278.80
421.40,278.40
421.60,278.04
421.80,277.70
422.00,277.39
422.20,277.11
422.40,276.86
422.60,276.62
422.80,276.41
423.00,276.22
423.20,276.05
423.40,275.91
423.60,275.78
423.80,275.67
424.00,275.57
424.20,275.50
424.40,275.44
424.60,275.40
424.80,275.37
425.00,275.36
Time: 29.900 sec
x, mm,T, K
400.00,2249.94
400.20,2234.50
400.40,2218.80
400.60,2202.84
400.80,2186.61
401.00,2170.10
401.20,2153.31
401.40,2136.20
401.60,2118.79
401.80,2101.04
402.00,2082.92
402.20,2064.37
402.40,2045.37
402.60,2025.87
402.80,2005.85
403.00,1985.26
403.20,1964.04
403.40,1942.13
403.60,1919.45
403.80,1895.91
404.00,1871.39
404.20,1845.75
404.40,1818.80
404.60,1790.29
404.80,1760.05
405.00,1727.71
405.20,1692.67
405.40,1653.97
405.60,1609.81
405.80,1556.10
406.00,1479.55
406.20,1386.86
406.40,1278.60
406.60,1142.19
406.80,1001.49
407.00,875.38
407.20,771.75
407.40,698.53
407.60,643.66
407.80,599.65
408.00,562.20
408.20,529.18
408.40,499.69
408.60,473.06
408.80,448.77
409.00,426.41
409.20,405.66
409.40,386.09
409.60,367.19
409.80,348.81
410.00,330.83
410.10,330.47
410.20,330.12
410.30,329.77
410.40,329.44
410.50,329.11
410.60,328.78
410.70,328.47
410.80,328.16
410.90,327.86
411.00,327.56
411.10,327.28
411.20,327.00
411.30,326.73
411.40,326.46
411.50,326.20
411.60,325.95
411.70,325.71
411.80,325.47
411.90,325.24
412.00,325.02
412.10,324.80
412.20,324.60
412.30,324.39
412.40,324.20
412.50,324.01
412.60,323.83
412.70,323.66
412.80,323.49
412.90,323.33
413.00,323.18
413.10,323.03
413.20,322.89
413.30,322.76
413.40,322.64
413.50,322.52
413.60,322.40
413.70,322.30
413.80,322.20
413.90,322.11
414.00,322.02
414.10,321.95
414.20,321.88
414.30,321.81
414.40,321.75
414.50,321.70
414.60,321.66
414.70,321.62
414.80,321.59
414.90,321.57
415.00,321.55
415.20,318.63
415.40,315.87
415.60,313.25
415.80,310.78
416.00,308.45
416.20,306.24
416.40,304.16
416.60,302.20
416.80,300.35
417.00,298.61
417.20,296.96
417.40,295.41
417.60,293.95
417.80,292.58
418.00,291.29
418.20,290.07
418.40,288.93
418.60,287.86
418.80,286.86
419.00,285.91
419.20,285.03
419.40,284.21
419.60,283.44
419.80,282.72
420.00,282.05
420.20,281.42
420.40,280.84
420.60,280.29
420.80,279.79
421.00,279.32
421.20,278.89
421.40,278.49
421.60,278.12
421.80,277.78
422.00,277.47
422.20,277.18
422.40,276.92
422.60,276.69
422.80,276.47
423.00,276.28
423.20,276.11
423.40,275.96
423.60,275.83
423.80,275.72
424.00,275.62
424.20,275.55
424.40,275.49
424.60,275.45
424.80,275.42
425.00,275.41
Time: 30.000 sec
x, mm,T, K
400.00,2250.03
400.20,2234.61
400.40,2218.93
400.60,2203.00
400.80,2186.81
401.00,2170.33
401.20,2153.56
401.40,2136.50
401.60,2119.11
401.80,2101.40
402.00,2083.32
402.20,2064.81
402.40,2045.85
402.60,2026.40
402.80,2006.43
403.00,1985.89
403.20,1964.72
403.40,1942.87
403.60,1920.25
403.80,1896.78
404.00,1872.35
404.20,1846.80
404.40,1819.95
404.60,1791.55
404.80,1761.45
405.00,1729.27
405.20,1694.43
405.40,1656.00
405.60,1612.26
405.80,1559.34
406.00,1484.28
406.20,1392.37
406.40,1285.51
406.60,1150.54
406.80,1009.83
407.00,882.49
407.20,777.24
407.40,702.46
407.60,646.73
407.80,602.16
408.00,564.37
408.20,531.08
408.40,501.36
408.60,474.53
408.80,450.06
409.00,427.54
409.20,406.64
409.40,386.96
409.60,367.95
409.80,349.47
410.00,331.39
410.10,331.03
410.20,330.68
410.30,330.33
410.40,329.99
410.50,329.66
410.60,329.33
410.70,329.01
410.80,328.70
410.90,328.40
411.00,328.10
411.10,327.82
411.20,327.54
411.30,327.26
411.40,326.99
411.50,326.74
411.60,326.48
411.70,326.24
411.80,326.00
411.90,325.77
412.00,325.55
412.10,325.33
412.20,325.12
412.30,324.92
412.40,324.72
412.50,324.53
412.60,324.35
412.70,324.18
412.80,324.01
412.90,323.85
413.00,323.69
413.10,323.55
413.20,323.41
413.30,323.27
413.40,323.15
413.50,323.03
413.60,322.91
413.70,322.81
413.80,322.71
413.90,322.62
414.00,322.53
414.10,322.45
414.20,322.38
414.30,322.32
414.40,322.26
414.50,322.21
414.60,322.16
414.70,322.13
414.80,322.09
414.90,322.07
415.00,322.05
415.20,319.11
415.40,316.32
415.60,313.69
415.80,311.20
416.00,308.84
416.20,306.62
416.40,304.52
416.60,302.54
416.80,300.67
417.00,298.91
417.20,297.25
417.40,295.69
417.60,294.21
417.80,292.83
418.00,291.52
418.20,290.29
418.40,289.14
418.60,288.06
418.80,287.04
419.00,286.09
419.20,285.20
419.40,284.37
419.60,283.59
419.80,282.86
420.00,282.18
420.20,281.55
420.40,280.96
420.60,280.41
420.80,279.90
421.00,279.42
421.20,278.99
421.40,278.58
421.60,278.21
421.80,277.86
422.00,277.55
422.20,277.26
422.40,276.99
422.60,276.75
422.80,276.54
423.00,276.34
423.20,276.17
423.40,276.02
423.60,275.88
423.80,275.77
424.00,275.67
424.20,275.60
424.40,275.54
424.60,275.49
424.80,275.47
425.00,275.46
Time: 30.100 sec
x, mm,T, K
400.00,2250.11
400.20,2234.71
400.40,2219.07
400.60,2203.17
400.80,2187.00
401.00,2170.55
401.20,2153.82
401.40,2136.78
401.60,2119.44
401.80,2101.76
402.00,2083.71
402.20,2065.25
402.40,2046.33
402.60,2026.93
402.80,2007.00
403.00,1986.51
403.20,1965.40
403.40,1943.60
403.60,1921.05
403.80,1897.65
404.00,1873.30
404.20,1847.84
404.40,1821.09
404.60,1792.81
404.80,1762.83
405.00,1730.81
405.20,1696.17
405.40,1658.01
405.60,1614.67
405.80,1562.47
406.00,1489.00
406.20,1397.82
406.40,1292.30
406.60,1158.82
406.80,1018.18
407.00,889.61
407.20,782.85
407.40,706.44
407.60,649.84
407.80,604.70
408.00,566.56
408.20,532.99
408.40,503.03
408.60,476.00
408.80,451.35
409.00,428.67
409.20,407.63
409.40,387.83
409.60,368.72
409.80,350.13
410.00,331.96
410.10,331.59
410.20,331.23
410.30,330.88
410.40,330.54
410.50,330.21
410.60,329.88
410.70,329.56
410.80,329.25
410.90,328.95
411.00,328.65
411.10,328.36
411.20,328.08
411.30,327.80
411.40,327.53
411.50,327.27
411.60,327.02
411.70,326.77
411.80,326.53
411.90,326.30
412.00,326.07
412.10,325.86
412.20,325.64
412.30,325.44
412.40,325.24
412.50,325.05
412.60,324.87
412.70,324.69
412.80,324.53
412.90,324.36
413.00,324.21
413.10,324.06
413.20,323.92
413.30,323.79
413.40,323.66
413.50,323.54
413.60,323.43
413.70,323.32
413.80,323.22
413.90,323.13
414.00,323.04
414.10,322.96
414.20,322.89
414.30,322.83
414.40,322.77
414.50,322.71
414.60,322.67
414.70,322.63
414.80,322.60
414.90,322.58
415.00,322.56
415.20,319.59
415.40,316.78
415.60,314.13
415.80,311.61
416.00,309.24
416.20,306.99
416.40,304.88
416.60,302.88
416.80,301.00
417.00,299.22
417.20,297.55
417.40,295.97
417.60,294.48
417.80,293.08
418.00,291.76
418.20,290.52
418.40,289.35
418.60,288.26
418.80,287.23
419.00,286.27
419.20,285.37
419.40,284.53
419.60,283.74
419.80,283.00
420.00,282.32
420.20,281.67
420.40,281.08
420.60,280.52
420.80,280.00
421.00,279.53
421.20,279.08
421.40,278.67
421.60,278.29
421.80,277.94
422.00,277.62
422.20,277.33
422.40,277.06
422.60,276.82
422.80,276.60
423.00,276.40
423.20,276.23
423.40,276.07
423.60,275.94
423.80,275.82
424.00,275.73
424.20,275.65
424.40,275.59
424.60,275.54
424.80,275.52
425.00,275.51
Time: 30.200 sec
x, mm,T, K
400.00,2250.19
400.20,2234.82
400.40,2219.21
400.60,2203.33
400.80,2187.19
401.00,2170.78
401.20,2154.07
401.40,2137.07
401.60,2119.76
401.80,2102.11
402.00,2084.11
402.20,2065.68
402.40,2046.80
402.60,2027.45
402.80,2007.57
403.00,1987.13
403.20,1966.07
403.40,1944.33
403.60,1921.85
403.80,1898.52
404.00,1874.24
404.20,1848.86
404.40,1822.21
404.60,1794.05
404.80,1764.20
405.00,1732.34
405.20,1697.90
405.40,1660.00
405.60,1617.04
405.80,1565.56
406.00,1493.63
406.20,1403.20
406.40,1298.98
406.60,1167.01
406.80,1026.50
407.00,896.80
407.20,788.57
407.40,710.48
407.60,652.97
407.80,607.25
408.00,568.76
408.20,534.91
408.40,504.71
408.60,477.47
408.80,452.65
409.00,429.81
409.20,408.62
409.40,388.70
409.60,369.49
409.80,350.80
410.00,332.52
410.10,332.15
410.20,331.80
410.30,331.44
410.40,331.10
410.50,330.76
410.60,330.44
410.70,330.11
410.80,329.80
410.90,329.49
411.00,329.19
411.10,328.90
411.20,328.62
411.30,328.34
411.40,328.07
411.50,327.81
411.60,327.55
411.70,327.31
411.80,327.06
411.90,326.83
412.00,326.60
412.10,326.38
412.20,326.17
412.30,325.97
412.40,325.77
412.50,325.58
412.60,325.39
412.70,325.22
412.80,325.05
412.90,324.89
413.00,324.73
413.10,324.58
413.20,324.44
413.30,324.30
413.40,324.18
413.50,324.05
413.60,323.94
413.70,323.83
413.80,323.73
413.90,323.64
414.00,323.55
414.10,323.47
414.20,323.40
414.30,323.34
414.40,323.28
414.50,323.23
414.60,323.18
414.70,323.14
414.80,323.11
414.90,323.09
415.00,323.07
415.20,320.08
415.40,317.25
415.60,314.57
415.80,312.03
416.00,309.64
416.20,307.37
416.40,305.24
416.60,303.22
416.80,301.32
417.00,299.53
417.20,297.84
417.40,296.25
417.60,294.74
417.80,293.33
418.00,292.00
418.20,290.74
418.40,289.57
418.60,288.46
418.80,287.43
419.00,286.45
419.20,285.54
419.40,284.69
419.60,283.89
419.80,283.15
420.00,282.45
420.20,281.80
420.40,281.20
420.60,280.64
420.80,280.11
421.00,279.63
421.20,279.18
421.40,278.76
421.60,278.38
421.80,278.03
422.00,277.70
422.20,277.41
422.40,277.13
422.60,276.89
422.80,276.67
423.00,276.47
423.20,276.29
423.40,276.13
423.60,275.99
423.80,275.88
424.00,275.78
424.20,275.70
424.40,275.64
424.60,275.59
424.80,275.57
425.00,275.56
Time: 30.300 sec
x, mm,T, K
400.00,2250.27
400.20,2234.93
400.40,2219.34
400.60,2203.50
400.80,2187.39
401.00,2171.00
401.20,2154.33
401.40,2137.36
401.60,2120.08
401.80,2102.47
402.00,2084.50
402.20,2066.11
402.40,2047.28
402.60,2027.96
402.80,2008.13
403.00,1987.74
403.20,1966.74
403.40,1945.06
403.60,1922.64
403.80,1899.38
404.00,1875.17
404.20,1849.89
404.40,1823.34
404.60,1795.29
404.80,1765.56
405.00,1733.85
405.20,1699.60
405.40,1661.96
405.60,1619.39
405.80,1568.58
406.00,1498.19
406.20,1408.49
406.40,1305.46
406.60,1175.22
406.80,1034.81
407.00,904.07
407.20,794.39
407.40,714.56
407.60,656.14
407.80,609.82
408.00,570.98
408.20,536.84
408.40,506.40
408.60,478.96
408.80,453.95
409.00,430.95
409.20,409.61
409.40,389.58
409.60,370.26
409.80,351.47
410.00,333.09
410.10,332.72
410.20,332.36
410.30,332.01
410.40,331.66
410.50,331.32
410.60,330.99
410.70,330.67
410.80,330.35
410.90,330.04
411.00,329.74
411.10,329.45
411.20,329.16
411.30,328.89
411.40,328.61
411.50,328.35
411.60,328.09
411.70,327.84
411.80,327.60
411.90,327.37
412.00,327.14
412.10,326.92
412.20,326.70
412.30,326.50
412.40,326.30
412.50,326.11
412.60,325.92
412.70,325.74
412.80,325.57
412.90,325.41
413.00,325.25
413.10,325.10
413.20,324.96
413.30,324.82
413.40,324.70
413.50,324.57
413.60,324.46
413.70,324.35
413.80,324.25
413.90,324.16
414.00,324.07
414.10,323.99
414.20,323.92
414.30,323.85
414.40,323.79
414.50,323.74
414.60,323.69
414.70,323.66
414.80,323.62
414.90,323.60
415.00,323.58
415.20,320.57
415.40,317.71
415.60,315.01
415.80,312.46
416.00,310.04
416.20,307.76
416.40,305.60
416.60,303.57
416.80,301.65
417.00,299.84
417.20,298.14
417.40,296.53
417.60,295.01
417.80,293.58
418.00,292.24
418.20,290.97
418.40,289.78
418.60,288.67
418.80,287.62
419.00,286.64
419.20,285.72
419.40,284.85
419.60,284.05
419.80,283.29
420.00,282.59
420.20,281.93
420.40,281.32
420.60,280.75
420.80,280.22
421.00,279.73
421.20,279.28
421.40,278.86
421.60,278.47
421.80,278.11
422.00,277.78
422.20,277.48
422.40,277.21
422.60,276.96
422.80,276.73
423.00,276.53
423.20,276.35
423.40,276.19
423.60,276.05
423.80,275.93
424.00,275.83
424.20,275.75
424.40,275.69
424.60,275.64
424.80,275.62
425.00,275.61
Time: 30.400 sec
x, mm,T, K
400.00,2250.35
400.20,2235.04
400.40,2219.47
400.60,2203.66
400.80,2187.58
401.00,2171.22
401.20,2154.58
401.40,2137.64
401.60,2120.39
401.80,2102.82
402.00,2084.89
402.20,2066.54
402.40,2047.75
402.60,2028.48
402.80,2008.69
403.00,1988.35
403.20,1967.40
403.40,1945.78
403.60,1923.42
403.80,1900.23
404.00,1876.10
404.20,1850.90
404.40,1824.45
404.60,1796.51
404.80,1766.91
405.00,1735.35
405.20,1701.29
405.40,1663.89
405.60,1621.66
405.80,1571.47
406.00,1502.78
406.20,1413.72
406.40,1311.81
406.60,1183.38
406.80,1043.09
407.00,911.33
407.20,800.37
407.40,718.70
407.60,659.34
407.80,612.41
408.00,573.20
408.20,538.78
408.40,508.10
408.60,480.45
408.80,455.26
409.00,432.10
409.20,410.61
409.40,390.46
409.60,371.03
409.80,352.14
410.00,333.66
410.10,333.29
410.20,332.93
410.30,332.57
410.40,332.22
410.50,331.88
410.60,331.55
410.70,331.23
410.80,330.91
410.90,330.60
411.00,330.30
411.10,330.00
411.20,329.71
411.30,329.43
411.40,329.16
411.50,328.89
411.60,328.64
411.70,328.38
411.80,328.14
411.90,327.90
412.00,327.68
412.10,327.45
412.20,327.24
412.30,327.03
412.40,326.83
412.50,326.64
412.60,326.45
412.70,326.27
412.80,326.10
412.90,325.94
413.00,325.78
413.10,325.63
413.20,325.48
413.30,325.35
413.40,325.22
413.50,325.10
413.60,324.98
413.70,324.87
413.80,324.77
413.90,324.68
414.00,324.59
414.10,324.51
414.20,324.43
414.30,324.37
414.40,324.31
414.50,324.26
414.60,324.21
414.70,324.17
414.80,324.14
414.90,324.11
415.00,324.10
415.20,321.06
415.40,318.18
415.60,315.46
415.80,312.88
416.00,310.44
416.20,308.14
416.40,305.97
416.60,303.92
416.80,301.98
417.00,300.15
417.20,298.43
417.40,296.81
417.60,295.28
417.80,293.84
418.00,292.48
418.20,291.20
418.40,290.00
418.60,288.87
418.80,287.81
419.00,286.82
419.20,285.89
419.40,285.02
419.60,284.20
419.80,283.44
420.00,282.73
420.20,282.07
420.40,281.45
420.60,280.87
420.80,280.33
421.00,279.84
421.20,279.38
421.40,278.95
421.60,278.56
421.80,278.20
422.00,277.86
422.20,277.56
422.40,277.28
422.60,277.03
422.80,276.80
423.00,276.59
423.20,276.41
423.40,276.25
423.60,276.11
423.80,275.99
424.00,275.89
424.20,275.80
424.40,275.74
424.60,275.70
424.80,275.67
425.00,275.66
Time: 30.500 sec
x, mm,T, K
400.00,2250.43
400.20,2235.14
400.40,2219.61
400.60,2203.82
400.80,2187.77
401.00,2171.44
401.20,2154.83
401.40,2137.93
401.60,2120.71
401.80,2103.17
402.00,2085.28
402.20,2066.97
402.40,2048.22
402.60,2028.99
402.80,2009.25
403.00,1988.96
403.20,1968.06
403.40,1946.50
403.60,1924.20
403.80,1901.08
404.00,1877.03
404.20,1851.91
404.40,1825.55
404.60,1797.72
404.80,1768.25
405.00,1736.83
405.20,1702.95
405.40,1665.78
405.60,1623.90
405.80,1574.30
406.00,1507.30
406.20,1418.89
406.40,1318.07
406.60,1191.47
406.80,1051.33
407.00,918.63
407.20,806.49
407.40,722.89
407.60,662.57
407.80,615.02
408.00,575.44
408.20,540.73
408.40,509.81
408.60,481.95
408.80,456.58
409.00,433.25
409.20,411.62
409.40,391.34
409.60,371.81
409.80,352.82
410.00,334.24
410.10,333.86
410.20,333.50
410.30,333.14
410.40,332.79
410.50,332.45
410.60,332.11
410.70,331.79
410.80,331.47
410.90,331.16
411.00,330.85
411.10,330.55
411.20,330.27
411.30,329.98
411.40,329.71
411.50,329.44
411.60,329.18
411.70,328.93
411.80,328.68
411.90,328.45
412.00,328.22
412.10,327.99
412.20,327.78
412.30,327.57
412.40,327.37
412.50,327.17
412.60,326.98
412.70,326.80
412.80,326.63
412.90,326.47
413.00,326.31
413.10,326.16
413.20,326.01
413.30,325.87
413.40,325.74
413.50,325.62
413.60,325.50
413.70,325.39
413.80,325.29
413.90,325.20
414.00,325.11
414.10,325.03
414.20,324.95
414.30,324.89
414.40,324.83
414.50,324.77
414.60,324.73
414.70,324.69
414.80,324.66
414.90,324.63
415.00,324.61
415.20,321.55
415.40,318.65
415.60,315.91
415.80,313.31
416.00,310.85
416.20,308.53
416.40,306.34
416.60,304.27
416.80,302.31
417.00,300.47
417.20,298.73
417.40,297.09
417.60,295.55
417.80,294.09
418.00,292.72
418.20,291.43
418.40,290.22
418.60,289.08
418.80,288.01
419.00,287.01
419.20,286.07
419.40,285.18
419.60,284.36
419.80,283.59
420.00,282.87
420.20,282.20
420.40,281.57
420.60,280.99
420.80,280.45
421.00,279.94
421.20,279.48
421.40,279.05
421.60,278.65
421.80,278.28
422.00,277.94
422.20,277.63
422.40,277.35
422.60,277.10
422.80,276.87
423.00,276.66
423.20,276.47
423.40,276.31
423.60,276.17
423.80,276.04
424.00,275.94
424.20,275.86
424.40,275.79
424.60,275.75
424.80,275.72
425.00,275.71
Time: 30.600 sec
x, mm,T, K
400.00,2250.51
400.20,2235.25
400.40,2219.74
400.60,2203.98
400.80,2187.96
401.00,2171.66
401.20,2155.08
401.40,2138.21
401.60,2121.03
401.80,2103.52
402.00,2085.66
402.20,2067.39
402.40,2048.68
402.60,2029.50
402.80,2009.81
403.00,1989.56
403.20,1968.72
403.40,1947.21
403.60,1924.98
403.80,1901.92
404.00,1877.94
404.20,1852.91
404.40,1826.65
404.60,1798.93
404.80,1769.57
405.00,1738.29
405.20,1704.59
405.40,1667.66
405.60,1626.12
405.80,1577.10
406.00,1511.73
406.20,1423.98
406.40,1324.19
406.60,1199.53
406.80,1059.52
407.00,925.99
407.20,812.72
407.40,727.14
407.60,665.82
407.80,617.66
408.00,577.68
408.20,542.68
408.40,511.53
408.60,483.45
408.80,457.90
409.00,434.41
409.20,412.63
409.40,392.23
409.60,372.59
409.80,353.50
410.00,334.82
410.10,334.44
410.20,334.07
410.30,333.71
410.40,333.36
410.50,333.02
410.60,332.68
410.70,332.35
410.80,332.03
410.90,331.72
411.00,331.41
411.10,331.11
411.20,330.82
